age,age2,ed,exper,exper2,nearc2,nearc4,nearc4a,nearc4b,race,smsa,south,wage
25,625,12,7,49,0,0,0,-0.00163360661,0,1,1,6.620073
24,576,12,6,36,0,0,0,-0.000841167743,1,1,1,6.037871
26,676,12,8,64,0,0,0,0.00156507502,1,1,1,6.066108
25,625,12,7,49,0,0,0,0.000290136072,1,1,0,6.052089
31,961,12,13,169,0,0,0,-0.00166807041,1,1,1,5.393628
29,841,13,10,100,0,0,0,0.00110811304,1,1,1,6.529419
34,1156,15,13,169,0,0,0,-0.00104688069,0,1,1,6.214608
26,676,16,4,16,0,0,0,0.00197585502,0,1,1,6.311735
25,625,11,8,64,0,0,0,-0.00050869792,0,1,1,6.55108
32,1024,12,14,196,0,1,1,0.00255734412,0,1,1,6.561031
28,784,17,5,25,1,1,0,1.00208142,0,1,1,6.259582
24,576,12,6,36,1,1,0,0.999953499,0,1,1,6.070738
25,625,14,5,25,1,1,0,0.995112166,0,1,1,6.135565
24,576,12,6,36,1,1,0,0.997983933,0,1,1,5.983936
26,676,15,5,25,1,1,0,0.997005195,0,1,1,5.991465
28,784,18,4,16,1,1,0,1.00231082,0,1,0,6.77079
26,676,12,8,64,1,1,0,1.00137025,0,1,1,5.934894
27,729,12,9,81,1,1,0,1.00320216,0,1,1,5.897154
31,961,15,10,100,1,1,0,1.00413808,0,1,1,6.869014
30,900,15,9,81,1,1,0,0.999284077,0,1,1,6.685861
32,1024,5,21,441,1,1,0,0.996759284,0,1,1,5.991465
29,841,13,10,100,1,1,0,1.00572784,1,1,1,6.291569
30,900,10,14,196,1,1,0,0.995391822,0,1,1,6.109248
27,729,15,6,36,1,1,0,0.994805612,1,1,1,6.082219
26,676,12,8,64,1,1,0,0.997660664,1,1,1,5.886104
27,729,12,9,81,0,1,1,-0.00204915634,0,1,1,6.270988
26,676,12,8,64,0,1,1,-0.00122371681,1,1,1,6.580639
31,961,2,23,529,0,1,1,-0.00090965638,0,1,1,5.843544
27,729,11,10,100,0,1,1,0.000890604141,0,1,0,6.958448
28,784,16,6,36,0,1,1,0.000368854427,0,1,1,6.58755
33,1089,12,15,225,0,1,0,1.00115163,1,1,0,6.297109
33,1089,16,11,121,0,1,0,1.00036186,0,1,0,7.091742
24,576,16,2,4,0,1,0,0.997510322,0,1,1,5.991465
32,1024,9,17,289,0,1,0,0.998739506,1,1,1,5.926926
30,900,11,13,169,1,1,0,1.00424157,1,1,1,5.638355
24,576,12,6,36,1,1,0,1.00155143,1,1,1,4.844187
32,1024,12,14,196,1,1,0,0.997332771,1,1,0,7.239215
30,900,12,12,144,1,1,0,0.998085321,0,0,1,6.475433
31,961,16,9,81,1,1,0,0.999943522,0,1,1,6.040255
27,729,16,5,25,1,1,0,1.00000247,0,1,1,6.120297
25,625,12,7,49,1,1,0,1.00094537,1,1,1,6.493754
24,576,12,6,36,0,1,0,1.00238306,0,0,1,5.940171
34,1156,10,18,324,0,1,0,0.998948765,1,1,1,5.752573
24,576,14,4,16,0,1,0,1.00583307,0,1,1,6.113682
28,784,12,10,100,0,1,0,1.0031618,0,1,1,6.437752
24,576,14,4,16,0,1,0,1.00082466,0,1,1,6.398595
27,729,13,8,64,0,1,0,0.999061629,0,1,1,6.212606
31,961,8,17,289,0,0,0,2.60409231e-05,0,1,1,6.54103
32,1024,18,8,64,0,1,1,-0.0038984953,0,0,1,6.282267
26,676,7,13,169,0,1,1,-0.00229562891,0,1,0,6.142037
24,576,12,6,36,0,1,1,0.000772091078,0,0,1,5.991465
27,729,18,3,9,0,1,1,-0.00482103023,0,0,1,5.908083
25,625,8,11,121,0,1,1,-0.00240053667,0,0,1,6.55108
31,961,16,9,81,0,1,1,0.00161938747,0,1,0,6.869014
24,576,6,12,144,0,1,1,-0.000120857203,0,0,1,5.899898
33,1089,9,18,324,0,1,1,-0.000306326997,0,0,1,6.163315
24,576,12,6,36,0,1,1,0.000661664934,0,0,1,5.298317
24,576,9,9,81,0,1,1,0.00127093742,1,1,0,6.39693
27,729,12,9,81,0,1,1,-0.00456809216,1,1,0,6.224558
31,961,16,9,81,0,1,1,-0.00190602788,1,1,1,6.357842
24,576,12,6,36,0,1,1,-0.000385995909,1,0,1,6.124683
34,1156,12,16,256,0,1,1,-0.00178120576,0,1,1,6.620073
32,1024,11,15,225,0,1,1,0.00131217693,0,0,1,6.357842
24,576,15,3,9,0,1,1,-0.000247770602,0,1,1,5.666427
25,625,12,7,49,0,1,1,0.00036061528,1,1,1,5.411646
24,576,10,8,64,0,1,1,-0.00448836389,1,1,1,5.894403
26,676,10,10,100,0,1,1,-0.00136862393,1,1,1,5.433722
26,676,9,11,121,0,1,1,-0.00382288697,1,1,1,5.455321
24,576,14,4,16,0,1,1,0.00526743872,1,1,1,6.142037
27,729,16,5,25,0,1,1,0.000930972699,0,1,1,7.641564
31,961,15,10,100,0,1,1,0.00129953678,1,1,1,6.056784
33,1089,12,15,225,0,1,1,-7.00551014e-05,0,1,1,6.519147
27,729,13,8,64,0,1,1,0.000186207126,0,0,1,5.746203
28,784,18,4,16,0,1,1,0.000524118705,0,1,1,6.398595
33,1089,10,17,289,0,1,1,3.94243085e-05,0,1,1,6.214608
28,784,12,10,100,0,1,1,0.000816672721,0,1,1,5.926926
34,1156,12,16,256,0,1,1,0.00533534984,1,1,1,6.309918
28,784,17,5,25,0,1,0,0.997322275,1,1,0,6.553934
33,1089,16,11,121,0,1,0,0.999810295,1,1,1,6.437752
34,1156,14,14,196,0,1,0,0.998974988,1,1,1,6.047372
28,784,11,11,121,0,1,0,1.00193009,1,1,1,5.872118
26,676,12,8,64,0,1,0,0.999674429,0,1,1,6.251904
24,576,14,4,16,0,1,0,1.0002077,0,1,1,5.883322
27,729,11,10,100,0,1,0,1.0010332,1,1,1,5.855072
31,961,12,13,169,0,1,0,1.00369419,1,1,1,5.680172
28,784,18,4,16,0,1,0,0.998141646,1,1,1,6.09357
34,1156,6,22,484,0,1,0,0.998862577,1,1,1,5.598422
28,784,14,8,64,0,1,0,0.999003094,0,1,1,5.953243
27,729,12,9,81,0,1,0,1.00096725,0,1,1,6.082219
30,900,11,13,169,0,1,0,0.995155276,0,1,1,6.033086
31,961,11,14,196,0,1,0,0.998395847,0,1,1,6.175867
30,900,16,8,64,0,1,0,1.00311861,0,1,1,6.390241
28,784,12,10,100,0,1,0,0.998115287,1,1,1,6.39693
27,729,14,7,49,0,1,0,0.999785015,1,1,1,5.521461
31,961,12,13,169,0,1,0,0.999933558,1,1,1,6.274762
26,676,12,8,64,0,1,0,0.99593674,1,1,1,6.381816
33,1089,12,15,225,0,1,0,0.998518341,1,1,0,6.22059
25,625,11,8,64,0,1,0,0.99736607,1,1,0,6.163315
31,961,16,9,81,1,1,1,-0.000823945683,0,1,1,7.225482
24,576,17,1,1,1,1,1,0.00197403382,0,1,0,5.783825
25,625,14,5,25,1,1,1,-0.00274946767,0,1,1,6.357842
25,625,12,7,49,1,1,1,-0.0020144783,0,1,0,6.553934
25,625,16,3,9,1,1,1,-0.0052954787,0,1,1,6.095825
27,729,13,8,64,1,1,1,0.00152476688,1,1,1,6.327937
32,1024,13,13,169,1,1,1,-0.00189246891,0,1,1,6.869014
26,676,12,8,64,1,1,1,-0.000560044269,0,1,1,5.736572
33,1089,17,10,100,1,1,1,-0.00267667179,0,1,1,7.145985
28,784,16,6,36,1,1,1,0.00195199413,0,1,0,6.214608
30,900,16,8,64,1,1,1,0.00057760483,0,1,0,6.368187
25,625,17,2,4,1,1,1,0.00115226314,0,1,0,4.718499
33,1089,14,13,169,1,1,1,-0.00772187229,0,1,0,6.511745
29,841,17,6,36,1,1,1,0.00015287659,0,1,1,7.561642
24,576,14,4,16,1,1,1,-0.000574193644,1,1,1,5.991465
25,625,12,7,49,1,1,1,-0.000645737024,1,1,1,6.131227
30,900,12,12,144,1,1,1,0.00115170094,1,1,1,5.501258
27,729,16,5,25,1,1,1,0.00290057866,1,1,1,5.752573
26,676,14,6,36,1,1,1,0.0012284444,0,1,1,6.463029
25,625,12,7,49,1,1,1,-0.00452170421,0,1,1,6.620073
25,625,17,2,4,1,1,1,0.00354070335,0,1,0,5.7301
29,841,17,6,36,1,1,1,-0.00145537119,0,1,0,5.857933
27,729,18,3,9,1,1,1,8.47090102e-05,0,1,0,6.135565
34,1156,15,13,169,1,1,1,0.00142235652,0,1,0,7.05099
34,1156,16,12,144,1,1,1,0.0010609861,0,1,1,7.466228
33,1089,17,10,100,1,1,1,-0.0014667392,0,1,0,6.645091
29,841,15,8,64,0,1,1,-0.00242268417,0,1,0,6.593045
30,900,18,6,36,0,1,1,-0.00159767623,0,0,1,6.60123
25,625,16,3,9,0,1,1,0.00204422185,0,0,1,6.214608
24,576,16,2,4,0,1,1,0.0004411098,0,0,1,5.899898
24,576,13,5,25,0,1,1,-0.00284648625,0,1,1,5.808143
33,1089,12,15,225,0,1,1,0.00211825046,0,0,1,6.580639
27,729,12,9,81,0,1,1,0.00193412276,0,0,1,5.926926
26,676,12,8,64,0,1,1,0.0012730058,0,0,1,5.521461
30,900,17,7,49,0,1,1,0.00461359706,0,0,1,5.888878
32,1024,7,19,361,0,0,0,0.00226893791,0,0,1,5.645447
34,1156,12,16,256,0,0,0,-0.00192772865,0,0,1,6.028278
27,729,16,5,25,0,0,0,-0.000108022193,0,0,1,6.257668
33,1089,12,15,225,0,0,0,0.00197965401,0,0,1,6.559615
26,676,16,4,16,0,0,0,-0.00226421596,0,0,1,6.013715
24,576,12,6,36,0,0,0,0.000666525522,0,0,1,6.030685
30,900,12,12,144,0,0,0,0.000548584581,0,1,0,6.666957
27,729,16,5,25,0,0,0,5.53833059e-05,0,0,1,6.357842
24,576,16,2,4,0,0,0,-0.00098380238,0,0,1,6.169611
27,729,17,4,16,0,0,0,-0.0019660315,0,1,1,6.437752
24,576,17,1,1,0,0,0,0.0013490758,0,0,1,6.224558
32,1024,12,14,196,0,0,0,-0.000566617142,0,0,1,5.659482
24,576,12,6,36,0,0,0,-0.00125109808,0,1,1,6.214608
27,729,8,13,169,0,0,0,-0.00284383354,0,1,1,6.214608
27,729,12,9,81,0,0,0,-0.00211800421,0,0,1,5.857933
24,576,13,5,25,0,0,0,0.00177547908,0,0,1,6.135565
30,900,13,11,121,0,0,0,-0.000528629121,1,0,1,6.306275
28,784,12,10,100,0,0,0,-0.00138253731,1,0,1,5.541264
24,576,13,5,25,0,0,0,0.00185170456,1,1,1,6.261492
33,1089,12,15,225,0,0,0,-0.00244961082,1,0,1,5.676754
28,784,14,8,64,0,0,0,0.00136566465,0,1,1,5.926926
32,1024,18,8,64,0,0,0,0.00158371852,0,1,1,6.270988
25,625,16,3,9,0,0,0,0.0013253385,0,0,1,6.812345
28,784,9,13,169,0,0,0,0.000747939354,0,1,1,5.866468
28,784,14,8,64,0,0,0,-0.00165390345,0,1,1,7.051856
34,1156,8,20,400,0,0,0,-0.00259485521,0,1,1,5.521461
28,784,13,9,81,0,0,0,-0.00466349062,0,1,1,6.660575
31,961,13,12,144,0,0,0,0.00102495872,0,1,1,6.030685
29,841,13,10,100,0,1,1,-0.00312298947,1,0,1,5.897154
27,729,13,8,64,0,1,1,0.00231036261,1,1,1,5.926926
24,576,15,3,9,0,1,1,-0.00136621454,1,0,1,5.926926
28,784,16,6,36,0,1,1,-0.000401262139,1,0,1,5.880533
31,961,7,18,324,0,1,1,-0.0019764577,1,0,1,5.703783
25,625,14,5,25,0,1,1,-0.000628276566,0,0,1,6.269096
34,1156,12,16,256,0,1,1,-0.000216886916,0,0,1,5.700444
32,1024,8,18,324,0,1,1,0.001610062,1,0,1,6.109248
25,625,14,5,25,0,1,1,0.00296869802,1,0,1,6.291569
29,841,8,15,225,0,1,1,-9.74291982e-06,0,0,1,6.269096
30,900,12,12,144,0,1,1,0.00298431625,0,0,1,6.645091
26,676,12,8,64,0,1,1,0.000406394927,1,1,0,5.288267
24,576,12,6,36,0,1,1,-9.84335291e-05,1,1,0,5.991465
28,784,12,10,100,0,1,1,0.00189098793,1,1,0,6.624065
24,576,12,6,36,0,1,1,-0.00117520671,1,1,0,6.098074
30,900,9,15,225,0,1,1,0.00362959026,1,0,1,5.480639
25,625,3,16,256,0,1,1,-0.0061197258,1,0,1,5.117994
24,576,12,6,36,0,1,1,0.000611309166,0,1,1,6.098074
26,676,10,10,100,0,1,1,-0.00106218214,1,0,1,5.521461
26,676,12,8,64,0,1,1,-0.000110925294,0,0,1,6.163315
28,784,16,6,36,0,1,1,-0.000257571171,0,0,1,5.991465
24,576,18,0,0,0,1,1,-0.00111194801,0,0,1,5.986452
25,625,12,7,49,0,1,1,-0.00124212999,1,1,0,5.857933
33,1089,12,15,225,0,1,1,0.00438219382,1,0,1,6.259582
31,961,10,15,225,0,1,1,-0.00248438892,1,0,1,5.598422
30,900,9,15,225,0,1,1,0.00110102815,1,0,1,5.736572
31,961,6,19,361,0,1,1,-0.00103588133,1,0,1,5.703783
28,784,12,10,100,0,1,1,-0.0022336909,1,0,1,5.783825
24,576,12,6,36,0,1,0,1.00128214,0,1,1,6.802395
26,676,13,7,49,0,0,0,0.000734881751,0,1,1,6.620073
26,676,8,12,144,0,0,0,0.00250916293,1,1,1,5.652489
24,576,12,6,36,0,0,0,0.00186344666,0,1,1,5.627621
29,841,13,10,100,0,0,0,0.000772096648,1,1,1,6.214608
30,900,8,16,256,0,0,0,0.00204845112,0,1,1,6.55108
26,676,9,11,121,0,0,0,0.00102509474,0,1,1,5.703783
34,1156,8,20,400,0,0,0,-0.00361853518,0,1,1,5.971262
34,1156,12,16,256,0,0,0,0.00139866689,0,1,1,6.23637
31,961,16,9,81,0,0,0,0.00351202612,0,1,1,6.436151
27,729,12,9,81,0,0,0,0.00364367821,1,1,1,5.497168
27,729,12,9,81,0,0,0,0.00239443423,0,1,1,5.894403
27,729,16,5,25,0,0,0,0.0039063446,0,1,1,6.40688
25,625,12,7,49,0,0,0,-0.00300384902,0,1,1,6.633318
31,961,14,11,121,0,0,0,0.000783683822,0,1,1,5.953243
32,1024,12,14,196,0,0,0,0.00125328632,1,1,1,6.204558
27,729,16,5,25,0,0,0,-0.000136531652,0,1,1,6.719013
25,625,12,7,49,0,0,0,-0.00042906857,0,1,1,6.001415
27,729,15,6,36,0,0,0,0.0041108336,0,0,1,5.587249
34,1156,12,16,256,0,0,0,-0.00100418469,0,0,1,6.086775
28,784,14,8,64,0,0,0,-0.00177226114,0,0,1,5.926926
24,576,10,8,64,0,0,0,0.000192267237,0,0,1,5.70711
34,1156,12,16,256,0,0,0,0.001505186,0,0,1,6.489205
24,576,15,3,9,0,0,0,0.000816151806,1,1,0,6.242223
26,676,12,8,64,0,0,0,-0.00251015803,1,0,1,5.703783
26,676,12,8,64,0,0,0,0.0023699231,1,0,1,5.438079
31,961,10,15,225,0,0,0,-0.000183075068,1,0,1,5.560682
24,576,12,6,36,0,0,0,0.00159412563,1,0,1,5.720312
31,961,8,17,289,0,0,0,-1.50176722e-05,1,0,1,6.063785
24,576,8,10,100,0,0,0,-0.000424388502,1,0,1,5.560682
24,576,16,2,4,0,0,0,0.00212249022,0,1,1,6.357842
29,841,11,12,144,0,0,0,0.00424526205,1,0,1,6.052089
25,625,12,7,49,0,0,0,-0.00146806453,1,0,1,5.752573
29,841,13,10,100,0,0,0,0.000766245663,0,0,1,5.926926
33,1089,9,18,324,0,0,0,0.000552381969,1,0,1,6.214608
25,625,12,7,49,0,0,0,0.00215798518,0,1,1,6.214608
32,1024,12,14,196,0,0,0,-0.00225580844,1,1,1,5.857933
29,841,10,13,169,0,0,0,0.000307836515,1,1,1,6.263398
26,676,17,3,9,0,0,0,0.00296683037,0,0,1,6.214608
25,625,16,3,9,0,0,0,-0.00532654713,0,1,1,5.953243
25,625,9,10,100,0,1,0,0.99700661,1,1,1,4.60517
26,676,15,5,25,0,1,0,1.00121134,1,1,1,5.703783
24,576,12,6,36,0,1,0,1.00002614,1,1,1,5.236442
33,1089,8,19,361,0,1,0,0.999243701,1,1,1,5.872118
25,625,12,7,49,0,1,0,0.997364203,1,1,1,5.587249
28,784,12,10,100,0,1,0,0.998797133,1,1,1,5.587249
34,1156,12,16,256,0,1,0,1.00579813,0,1,1,6.37332
24,576,12,6,36,0,1,1,0.00116266827,1,0,1,5.926926
31,961,12,13,169,0,1,1,-0.00095418941,1,0,1,5.846439
28,784,16,6,36,0,1,1,0.00204182519,0,1,1,6.300786
25,625,14,5,25,0,1,1,0.000931347395,0,1,1,6.331502
26,676,12,8,64,0,1,1,-0.000963200269,0,1,0,6.357842
26,676,15,5,25,0,1,1,0.00217545458,0,1,0,6.791222
26,676,13,7,49,0,1,1,0.00192405448,0,0,1,6.437752
26,676,13,7,49,0,1,1,-0.00223757999,0,0,1,6.030685
31,961,6,19,361,0,1,1,-0.00142882698,0,0,1,6.526495
30,900,11,13,169,1,0,0,0.00292088361,1,1,1,6.437752
27,729,9,12,144,1,0,0,0.00117627665,1,1,1,5.736572
28,784,12,10,100,1,0,0,-0.000869603859,1,1,1,6.498282
32,1024,11,15,225,1,0,0,-0.00325837204,0,1,1,5.655992
26,676,12,8,64,1,0,0,0.00202185217,1,1,1,6.39693
29,841,16,7,49,1,0,0,0.000997307063,1,1,0,6.609349
27,729,11,10,100,1,0,0,0.00325106469,1,1,1,5.416101
34,1156,12,16,256,1,0,0,-0.000672348687,0,1,1,6.434546
24,576,12,6,36,1,0,0,0.00042807753,0,1,1,6.401917
29,841,12,11,121,1,0,0,-0.00189508812,0,1,1,6.309918
27,729,16,5,25,1,0,0,0.00111248551,0,0,1,6.685861
30,900,14,10,100,0,1,0,0.998711733,0,1,1,5.799093
34,1156,16,12,144,0,1,0,1.00085322,0,1,1,6.527958
29,841,15,8,64,0,1,0,1.00192265,0,1,0,6.907755
30,900,16,8,64,0,1,0,1.0005456,0,1,1,6.99485
24,576,13,5,25,0,1,0,0.997533448,1,1,1,6.165418
24,576,12,6,36,0,1,0,1.00021855,1,1,1,6.214608
25,625,14,5,25,0,1,0,0.99987738,1,1,1,6.856462
30,900,18,6,36,0,1,0,0.997154858,1,1,1,7.040536
32,1024,12,14,196,0,1,0,0.997422547,1,1,1,6.109248
25,625,12,7,49,0,1,0,1.00117079,0,1,1,6.104793
27,729,16,5,25,0,1,0,0.999450943,0,1,1,5.888878
24,576,13,5,25,0,1,0,0.999945788,0,1,1,6.282267
25,625,17,2,4,0,1,0,0.999467838,0,1,1,6.423247
24,576,14,4,16,0,1,0,0.99860344,0,1,1,6.194406
26,676,12,8,64,0,1,0,0.996540923,0,1,1,6.028278
24,576,13,5,25,1,0,0,-0.00470028651,1,1,1,5.521461
28,784,13,9,81,1,0,0,0.00324456436,0,0,1,6.214608
28,784,18,4,16,1,0,0,0.00222516649,0,1,1,7.051856
32,1024,12,14,196,1,0,0,-0.00175798828,0,0,1,6.263398
24,576,11,7,49,1,0,0,0.00226772513,0,1,1,5.703783
26,676,9,11,121,1,0,0,-0.00257430182,0,0,1,5.7301
29,841,8,15,225,1,0,0,0.00206665829,0,0,1,6.437752
24,576,13,5,25,1,0,0,0.00187341091,0,1,1,5.857933
30,900,16,8,64,1,0,0,0.00164226163,0,0,1,6.511745
28,784,13,9,81,1,0,0,-0.00188279954,0,0,1,6.324359
28,784,12,10,100,1,0,0,0.000168198217,1,0,1,5.860786
28,784,12,10,100,1,0,0,0.00269919269,1,1,0,6.583409
27,729,15,6,36,1,0,0,-0.00273464092,1,0,1,6.343881
25,625,11,8,64,1,0,0,0.000372616509,1,1,1,5.480639
32,1024,8,18,324,1,0,0,-0.000482557402,0,0,1,6.109248
33,1089,11,16,256,1,0,0,-0.000852178914,1,0,1,5.823046
29,841,10,13,169,1,0,0,-0.000673819076,1,0,1,5.662961
24,576,17,1,1,0,1,1,-0.000528452288,0,0,1,6.023448
29,841,12,11,121,0,1,1,0.00202706978,0,0,1,6.742881
32,1024,16,10,100,0,1,1,-0.00382389763,0,0,1,6.77308
29,841,11,12,144,0,1,1,-0.00151245825,1,0,1,5.686975
26,676,8,12,144,0,1,1,0.00266891181,1,0,1,5.703783
26,676,16,4,16,0,1,1,-1.88612727e-05,1,1,1,5.666427
29,841,9,14,196,0,1,1,0.000748935292,1,0,1,5.697093
32,1024,5,21,441,0,1,1,0.00103656088,1,0,1,5.888878
30,900,12,12,144,0,1,1,0.00148065946,1,1,0,7.000334
33,1089,16,11,121,0,1,1,-0.000325972666,1,1,0,6.142037
27,729,14,7,49,0,1,1,-0.00382743261,1,0,1,5.57973
30,900,16,8,64,0,1,1,0.00289850719,0,1,1,6.732211
31,961,16,9,81,0,1,1,0.00467241847,0,0,1,6.357842
27,729,10,11,121,0,1,1,0.00197902586,1,0,1,5.416101
25,625,12,7,49,0,1,1,-0.00162765168,1,0,1,5.459586
26,676,12,8,64,0,1,1,0.000364128315,1,1,1,5.521461
28,784,12,10,100,0,1,1,-0.00105399096,0,0,1,5.278115
32,1024,12,14,196,0,1,1,0.00230920718,1,0,1,6.163315
26,676,11,9,81,0,1,1,4.83081183e-05,0,0,1,6.214608
29,841,8,15,225,0,1,1,0.000205110052,1,0,1,5.811141
27,729,10,11,121,0,1,1,0.000643704638,1,0,1,6.118097
25,625,16,3,9,0,1,1,8.3807441e-05,0,1,1,6.851185
24,576,13,5,25,0,1,1,0.00191486227,0,0,1,5.673323
27,729,16,5,25,0,1,0,1.00086046,0,0,1,6.253829
28,784,15,7,49,0,1,0,1.00360094,0,0,1,6.161207
32,1024,8,18,324,0,1,0,1.00340481,0,0,1,5.69036
33,1089,12,15,225,0,1,0,0.997260928,0,1,1,6.040255
26,676,12,8,64,0,1,0,1.00235725,0,0,1,6.251904
32,1024,12,14,196,0,1,0,1.00088438,0,0,1,5.755742
28,784,12,10,100,0,1,0,0.999720869,0,0,1,5.926926
25,625,13,6,36,0,1,0,0.99822563,1,0,1,6.309918
33,1089,8,19,361,0,1,0,1.00058557,0,0,1,6.850126
27,729,16,5,25,0,1,1,0.000886525295,0,1,1,6.163315
27,729,16,5,25,0,1,1,-0.00419584366,0,1,1,5.97381
24,576,11,7,49,0,1,1,0.00379742589,0,1,1,6.620073
28,784,13,9,81,0,1,1,-0.00291139871,0,1,1,6.198479
28,784,12,10,100,0,1,1,-0.00193876984,1,1,1,6.214608
24,576,11,7,49,0,1,1,-0.000586899735,1,1,1,5.590987
33,1089,12,15,225,0,1,1,-0.00843563696,1,1,1,6.163315
31,961,12,13,169,1,1,0,1.00131309,1,1,1,5.899898
26,676,11,9,81,1,1,0,1.00186436,1,1,1,5.638355
24,576,14,4,16,1,1,0,1.00200278,1,1,1,5.521461
33,1089,12,15,225,1,1,0,0.999869894,1,1,1,5.572154
29,841,18,5,25,1,1,0,1.0031712,0,1,0,6.919684
28,784,17,5,25,1,1,0,1.00077428,0,1,1,6.725034
24,576,16,2,4,1,1,0,0.998151681,0,1,0,5.746203
32,1024,14,12,144,1,1,0,1.00783135,0,1,1,6.869014
29,841,9,14,196,1,1,0,1.00264639,1,1,1,5.846439
25,625,11,8,64,1,1,0,1.00067344,1,1,1,5.703783
32,1024,11,15,225,1,1,0,0.99883986,1,1,1,5.926926
24,576,14,4,16,1,1,0,0.997646928,0,1,1,6.214608
25,625,12,7,49,1,1,0,0.999786647,0,1,1,5.846439
34,1156,9,19,361,0,1,1,0.000218715835,1,1,1,5.765191
26,676,11,9,81,0,1,1,-0.00140942909,1,1,1,5.991465
27,729,13,8,64,0,1,1,0.00116121435,1,1,1,6.306275
25,625,7,12,144,0,1,1,0.000753080112,1,1,1,5.438079
26,676,12,8,64,0,1,1,0.00134506738,0,0,1,6.035481
29,841,13,10,100,0,1,1,0.000502455431,0,1,1,6.2672
33,1089,10,17,289,0,1,1,7.06650713e-05,0,1,1,6.76273
34,1156,13,15,225,0,1,1,-0.00333244706,0,1,1,6.251904
29,841,11,12,144,0,1,1,-0.000512358029,0,1,1,5.81413
33,1089,13,14,196,0,1,1,-0.000811592606,0,1,1,6.76273
27,729,8,13,169,0,1,1,-0.000782324013,0,0,1,6.253829
27,729,17,4,16,0,1,1,-0.00191925328,0,1,1,6.751101
24,576,12,6,36,0,1,1,-0.00344868301,0,0,1,5.755742
33,1089,18,9,81,0,1,1,-0.0011745303,0,1,1,6.72263
31,961,16,9,81,0,1,1,0.00326194848,0,1,1,6.774224
33,1089,14,13,169,0,1,1,0.000745956002,0,1,1,7.225482
34,1156,16,12,144,1,1,1,-0.00372654387,0,1,1,6.111467
34,1156,18,10,100,1,1,0,1.00281963,0,0,1,6.527958
28,784,13,9,81,1,1,0,0.995314795,0,1,1,6.075346
32,1024,13,13,169,1,1,0,0.999834882,0,1,1,6.816736
33,1089,13,14,196,1,1,0,1.00345063,0,0,1,6.751101
34,1156,10,18,324,1,1,0,1.0024039,0,1,1,6.39693
28,784,12,10,100,1,1,0,1.0007503,1,1,1,5.545177
29,841,12,11,121,1,1,0,0.997904393,1,1,1,5.926926
27,729,16,5,25,1,1,0,0.999441495,1,1,1,6.089045
25,625,13,6,36,1,1,0,1.00485711,1,1,1,6.003887
32,1024,12,14,196,1,1,0,0.993936081,1,1,1,6.016157
27,729,15,6,36,1,1,0,0.999435171,0,1,1,5.703783
26,676,16,4,16,1,1,0,1.00119678,0,1,1,6.54103
30,900,18,6,36,1,1,0,1.00052291,0,1,0,6.919684
26,676,15,5,25,1,0,0,-0.000968935631,1,1,1,6.113682
28,784,12,10,100,1,0,0,0.00220137001,0,1,1,5.961005
27,729,18,3,9,1,0,0,-0.00366475584,0,0,1,6.198479
31,961,5,20,400,1,0,0,-0.00367989942,0,0,1,5.746203
26,676,14,6,36,0,1,0,1.00115479,0,1,1,6.357842
24,576,12,6,36,0,1,0,1.00215637,0,1,1,5.926926
33,1089,12,15,225,0,1,0,0.999917693,0,1,0,6.484635
26,676,16,4,16,0,1,0,0.997353293,0,1,1,6.563856
26,676,14,6,36,0,1,0,0.998457086,1,1,1,6.23637
34,1156,12,16,256,0,1,0,1.00318496,0,1,1,6.437752
25,625,14,5,25,0,1,0,1.00247699,0,1,1,6.131227
33,1089,14,13,169,0,1,0,1.00286324,0,1,1,6.437752
28,784,12,10,100,0,1,0,0.99734583,1,1,1,6.35437
25,625,12,7,49,0,1,0,1.00314538,1,1,1,6.214608
27,729,13,8,64,0,1,0,0.997885658,1,1,0,6.025866
26,676,13,7,49,0,1,0,0.998912906,1,1,0,6.154858
29,841,12,11,121,0,1,0,1.00456545,1,1,1,6.253829
27,729,13,8,64,0,1,0,1.00367845,1,1,0,6.620073
25,625,12,7,49,0,1,0,0.995604715,1,1,1,6.194406
31,961,18,7,49,0,1,0,1.00035174,1,1,0,6.052089
32,1024,12,14,196,0,1,0,1.00199946,1,1,1,6.282267
26,676,13,7,49,0,0,0,0.00142915911,0,1,1,6.613384
24,576,12,6,36,0,0,0,-0.00185959125,0,1,1,5.991465
28,784,12,10,100,0,0,0,0.00159722478,0,1,1,5.768321
29,841,17,6,36,0,0,0,0.00466574395,0,1,1,6.40688
24,576,11,7,49,0,0,0,-0.000727318803,0,1,1,6.33328
27,729,12,9,81,0,0,0,-0.00235293286,1,1,1,5.783825
29,841,13,10,100,0,0,0,-0.00221378117,0,1,1,6.710523
32,1024,12,14,196,0,0,0,-0.00367910621,0,1,1,6.697034
26,676,12,8,64,0,0,0,0.00129889935,0,1,1,5.924256
32,1024,12,14,196,0,0,0,0.000490183629,0,1,1,5.703783
29,841,12,11,121,1,1,0,1.00053556,0,1,1,6.428105
32,1024,18,8,64,1,1,0,0.99790525,0,0,1,6.463029
31,961,12,13,169,1,1,0,0.995489374,0,1,1,6.371612
30,900,12,12,144,1,1,0,1.00453392,0,1,1,6.375025
24,576,12,6,36,1,1,0,0.99667968,1,1,1,6.278522
30,900,12,12,144,0,1,1,-0.00323682245,1,1,1,5.783825
